"Date (UTC)","CorrelationId","Service","Category","Activity","Result","ResultReason","User Agent","ActorType","ActorDisplayName","ActorObjectId","ActorUserPrincipalName","IPAddress","ActorHomeTenantId","ActorHomeTenantName","ActorServicePrincipalId","ActorServicePrincipalName","Target1Type","Target1DisplayName","Target1ObjectId","Target1UserPrincipalName","Target1ModifiedProperty1Name","Target1ModifiedProperty1OldValue","Target1ModifiedProperty1NewValue","Target1ModifiedProperty2Name","Target1ModifiedProperty2OldValue","Target1ModifiedProperty2NewValue","Target1ModifiedProperty3Name","Target1ModifiedProperty3OldValue","Target1ModifiedProperty3NewValue","Target1ModifiedProperty4Name","Target1ModifiedProperty4OldValue","Target1ModifiedProperty4NewValue","Target1ModifiedProperty5Name","Target1ModifiedProperty5OldValue","Target1ModifiedProperty5NewValue","Target2Type","Target2DisplayName","Target2ObjectId","Target2UserPrincipalName","Target2ModifiedProperty1Name","Target2ModifiedProperty1OldValue","Target2ModifiedProperty1NewValue","Target2ModifiedProperty2Name","Target2ModifiedProperty2OldValue","Target2ModifiedProperty2NewValue","Target2ModifiedProperty3Name","Target2ModifiedProperty3OldValue","Target2ModifiedProperty3NewValue","Target2ModifiedProperty4Name","Target2ModifiedProperty4OldValue","Target2ModifiedProperty4NewValue","Target2ModifiedProperty5Name","Target2ModifiedProperty5OldValue","Target2ModifiedProperty5NewValue","Target3Type","Target3DisplayName","Target3ObjectId","Target3UserPrincipalName","Target3ModifiedProperty1Name","Target3ModifiedProperty1OldValue","Target3ModifiedProperty1NewValue","Target3ModifiedProperty2Name","Target3ModifiedProperty2OldValue","Target3ModifiedProperty2NewValue","Target3ModifiedProperty3Name","Target3ModifiedProperty3OldValue","Target3ModifiedProperty3NewValue","Target3ModifiedProperty4Name","Target3ModifiedProperty4OldValue","Target3ModifiedProperty4NewValue","Target3ModifiedProperty5Name","Target3ModifiedProperty5OldValue","Target3ModifiedProperty5NewValue","AdditionalDetail1Key","AdditionalDetail1Value","AdditionalDetail2Key","AdditionalDetail2Value","AdditionalDetail3Key","AdditionalDetail3Value","AdditionalDetail4Key","AdditionalDetail4Value","AdditionalDetail5Key","AdditionalDetail5Value","AdditionalDetail6Key","AdditionalDetail6Value"
"2026-09-21T02:24:36.917791Z","ba13b96c-1118-4946-8ad7-dcd0a252713e","Account Provisioning","ProvisioningManagement","Import","Success","Retrieved TenantDetail '1x76s5767' from Microsoft Entra ID","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","","00000000-0000-0000-0000-000000000000","","objectId","","""c5c35630-13b6-4e04-b403-65f725a22494""","dirSyncEnabled","","""True""","countryLetterCode","","""US""","displayName","","""1x76s5767""","technicalNotificationMails","","""Jeremy.Fontenot@us.logicalis.com""","Other","1x76s5767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","","ErrorCode","","EventName","EntryImport","JoiningProperty","1x76s5767","SourceAnchor","c5c35630-13b6-4e04-b403-65f725a22494","TargetAnchor",""
"2026-09-21T02:19:43.318815Z","234363b2-ea2c-417b-8ece-87cf7118b869","Account Provisioning","ProvisioningManagement","Execution","Success","Finished synchronizing all pending changes for application: ad.jeremyfontenot.online.","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobCompletedSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T02:19:39.778764Z","234363b2-ea2c-417b-8ece-87cf7118b869","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T02:18:48.882677Z","1679e7c1-aca4-45e5-9ef5-d411444c601e","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADProvisioning.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T02:18:46.326961Z","ae87613c-453a-4361-9c26-ab2a29f57176","Account Provisioning","ProvisioningManagement","Import","Success","Retrieved TenantDetail '1x76s5767' from Microsoft Entra ID","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","","00000000-0000-0000-0000-000000000000","","objectId","","""c5c35630-13b6-4e04-b403-65f725a22494""","dirSyncEnabled","","""True""","countryLetterCode","","""US""","displayName","","""1x76s5767""","technicalNotificationMails","","""Jeremy.Fontenot@us.logicalis.com""","Other","1x76s5767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","","ErrorCode","","EventName","EntryImport","JoiningProperty","1x76s5767","SourceAnchor","c5c35630-13b6-4e04-b403-65f725a22494","TargetAnchor",""
"2026-09-21T02:17:17.362118Z","5de450ee-e81d-4fa8-a723-ddbb2478f2f0","Account Provisioning","ProvisioningManagement","Execution","Success","Finished synchronizing all pending changes for application: ad.jeremyfontenot.online.","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobCompletedSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T02:17:13.85815Z","5de450ee-e81d-4fa8-a723-ddbb2478f2f0","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T02:14:46.826908Z","b27bb95c-0982-48a3-809a-e4e940fc17a5","Account Provisioning","ProvisioningManagement","Execution","Success","Finished synchronizing all pending changes for application: ad.jeremyfontenot.online.","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobCompletedSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T02:14:42.147791Z","b27bb95c-0982-48a3-809a-e4e940fc17a5","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T02:14:35.125463Z","8a70e42d-9d67-4504-a24f-16dd2852bdc2","Account Provisioning","ProvisioningManagement","Import","Success","Retrieved TenantDetail '1x76s5767' from Microsoft Entra ID","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","","00000000-0000-0000-0000-000000000000","","objectId","","""c5c35630-13b6-4e04-b403-65f725a22494""","dirSyncEnabled","","""True""","countryLetterCode","","""US""","displayName","","""1x76s5767""","technicalNotificationMails","","""Jeremy.Fontenot@us.logicalis.com""","Other","1x76s5767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","","ErrorCode","","EventName","EntryImport","JoiningProperty","1x76s5767","SourceAnchor","c5c35630-13b6-4e04-b403-65f725a22494","TargetAnchor",""
"2026-09-21T02:09:40.089494Z","5297be5b-c739-4887-8216-e4801312432c","Account Provisioning","ProvisioningManagement","Execution","Success","Finished synchronizing all pending changes for application: ad.jeremyfontenot.online.","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobCompletedSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T02:09:37.296163Z","5297be5b-c739-4887-8216-e4801312432c","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T02:09:33.352105Z","ad4dc058-5c45-4457-8bd0-384bb4063db9","Account Provisioning","ProvisioningManagement","Import","Success","Retrieved TenantDetail '1x76s5767' from Microsoft Entra ID","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","","00000000-0000-0000-0000-000000000000","","objectId","","""c5c35630-13b6-4e04-b403-65f725a22494""","dirSyncEnabled","","""True""","countryLetterCode","","""US""","displayName","","""1x76s5767""","technicalNotificationMails","","""Jeremy.Fontenot@us.logicalis.com""","Other","1x76s5767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","","ErrorCode","","EventName","EntryImport","JoiningProperty","1x76s5767","SourceAnchor","c5c35630-13b6-4e04-b403-65f725a22494","TargetAnchor",""
"2026-09-21T02:07:36.727702Z","5e7f0f74-1ebe-4ef2-ad50-b0d4881d2790","Account Provisioning","ProvisioningManagement","Execution","Success","Finished synchronizing all pending changes for application: ad.jeremyfontenot.online.","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobCompletedSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T02:07:33.726633Z","5e7f0f74-1ebe-4ef2-ad50-b0d4881d2790","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T02:07:28.338734Z","0ca8e063-840d-4e6d-a1c9-611b3bc79665","Account Provisioning","ProvisioningManagement","Import","Success","Retrieved TenantDetail '1x76s5767' from Microsoft Entra ID","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","","00000000-0000-0000-0000-000000000000","","objectId","","""c5c35630-13b6-4e04-b403-65f725a22494""","dirSyncEnabled","","""True""","countryLetterCode","","""US""","displayName","","""1x76s5767""","technicalNotificationMails","","""Jeremy.Fontenot@us.logicalis.com""","Other","1x76s5767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","","ErrorCode","","EventName","EntryImport","JoiningProperty","1x76s5767","SourceAnchor","c5c35630-13b6-4e04-b403-65f725a22494","TargetAnchor",""
"2026-09-21T02:06:29.973563Z","05016c91-f699-447e-9b95-789002557c8b","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADProvisioning.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T02:04:42.252432Z","4824cf60-087c-4833-8aae-4fe148d0c045","Account Provisioning","ProvisioningManagement","Execution","Success","Finished synchronizing all pending changes for application: ad.jeremyfontenot.online.","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobCompletedSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T02:04:38.215565Z","4824cf60-087c-4833-8aae-4fe148d0c045","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T02:04:32.563167Z","40d1a789-7f05-4e32-a0a3-6eb9c6013709","Account Provisioning","ProvisioningManagement","Import","Success","Retrieved TenantDetail '1x76s5767' from Microsoft Entra ID","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","","00000000-0000-0000-0000-000000000000","","objectId","","""c5c35630-13b6-4e04-b403-65f725a22494""","dirSyncEnabled","","""True""","countryLetterCode","","""US""","displayName","","""1x76s5767""","technicalNotificationMails","","""Jeremy.Fontenot@us.logicalis.com""","Other","1x76s5767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","","ErrorCode","","EventName","EntryImport","JoiningProperty","1x76s5767","SourceAnchor","c5c35630-13b6-4e04-b403-65f725a22494","TargetAnchor",""
"2026-09-21T01:59:40.37564Z","1c62d7a5-c081-4b23-be2b-81faa47ed8c0","Account Provisioning","ProvisioningManagement","Execution","Success","Finished synchronizing all pending changes for application: ad.jeremyfontenot.online.","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobCompletedSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T01:59:36.041765Z","1c62d7a5-c081-4b23-be2b-81faa47ed8c0","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T01:58:48.077342Z","a2779ac5-cc9a-4251-88a6-a98fd1ff7328","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADProvisioning.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
