page,link_text,target,resolution_status,target_exists,target_type,problem,recommended_fix
evidence-library/preserved-sharepoint/index.html,Download Inventory CSV,./sharepoint-export-inventory.csv,OK,YES,INDEX,,
evidence-library/preserved-sharepoint/index.html,Evidence Library,../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/index.html,"802 Artifacts indexed HTML, ASPX-style, docs, and supporting files",./sharepoint-export-summary-2026.md,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,M365 Lab context jeremyfontenot / jeremyfontenot.online,../../projects.html#m365,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Conditional-Access-20260511161110-b20d2846.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Conditional-Access-3621a29a.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Security-Baselines-1cfff7f1.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Security-Baselines-20260511161111-6c5bd966.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Architecture/Architecture-Overview-20260511161108-fea65063.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Architecture/Architecture-Overview-ee08773b.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Intune-Setup-20260511161111-3bb99a83.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Intune-Setup-5e7f303d.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Lab-Overview-20260511161111-e74b0eb4.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Lab-Overview-25136914.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/MFA-Enforcement-20260511161111-5404fcd8.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/MFA-Enforcement-b4231ce5.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Scripts-Automation-20260511161111-50626bcc.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Scripts-Automation-efe5ec93.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Security-20260511161111-4a9ab859.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Security-d37e33fc.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/SharePoint-OneDrive-20260511161111-60128acc.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/SharePoint-OneDrive-da101bd5.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Teams-Setup-20260511161111-444c4526.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Teams-Setup-8f0edd8e.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/index-20260511161054-c1e19719.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/index-20260511161101-954eb724.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/index-20260511161107-256a2723.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/index-e2d0aec5-c28513bd.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/operations-and-monitoring-d0b52e71.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Architecture/Architecture-20260511161108-0d88cb53.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Architecture/Architecture-90082f35.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Architecture/architecture-and-topology-76e91ed4.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Automation-20260511161108-6317c74e.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Automation-c352d003.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Change-Automation-20260306-0200-1ac246e4.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Change-Automation-20260306-0200-20260511161109-844c88c4.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Change-Automation-20260306-0346-20260511161109-b55bdbcf.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Change-Automation-20260306-0346-3ae96691.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Change-Conditional-Access-20260306-0200-20260511161109-d057980a.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Open export,./source/docs/business/sharepoint/Artifacts/Change-Conditional-Access-20260306-0200-a3981959.html,OK,YES,LIMITATION,,
evidence-library/preserved-sharepoint/index.html,Dashboard,../../dashboard.html,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/index.html,Projects,../../projects.html,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/index.html,Proof,../../proof.html,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/index.html,Resume,../../resume.html,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/index.html,Contact,../../contact.html,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/index.html,Evidence library,../../evidence-library/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/index.html,Preserved SharePoint exports,../../evidence-library/preserved-sharepoint/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/index.html,Historical home lab summary,../../evidence-library/projects/home-lab/historical-home-lab-summary-2026.md,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/index.html,Historical M365 tenant summary,../../evidence-library/projects/microsoft-365-lab/historical-microsoft-365-tenant-summary-2026.md,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Architecture/architecture-and-topology-76e91ed4.html,Back to Home Lab Documentation Hub,./index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
