evidence_id,source_repository,source_commit,source_path,public_path,wrapper_path,source_sha256,source_size,public_sha256,public_size,evidence_type,primary_technology,technology_relationships,logical_destination,publication_classification,supported_claims,collection_context
"m365-entra-cloud-sync-project-fa26b59456f4cb5c","fontenotjeremy71-hub/jeremyfontenot","442073391e53ea8cf417771039837798686a32c6","projects/entra-cloud-sync/evidence/01-cloudsync-architecture.png","","","f7dfff99da615d95fc9dd10b89c948355db85499e9931f1474d5985e523279df","129115","","","screenshots","entra-id","entra-id|automation","content/microsoft-365/entra-id/evidence/screenshots/entra-cloud-sync-project/evidence/01-cloudsync-architecture.png","metadata-only","m365-entra-identity-review","Validated Microsoft Entra Cloud Sync hybrid identity project, including scoped AD-to-Entra provisioning, Password Hash Synchronization, source-anchor correlation, agent health, troubleshooting, scripts, and sanitized evidence. This repository-only source is cataloged as metadata and is not assigned a public route."
"m365-exchange-architecture-4380c30e4b1b6a5b","fontenotjeremy71-hub/jeremyfontenot","8d7b449526d87dabcaafe27c41aa0c9b7973d123","evidence-library/architecture-diagrams/mail-flow-troubleshooting-preview.svg","evidence-library/architecture-diagrams/mail-flow-troubleshooting-preview.svg","","0b6f2b943fd4aa8c322dddca5334ae7399c3c56918bcfa32d2ad476add9b1dd7","3841","0b6f2b943fd4aa8c322dddca5334ae7399c3c56918bcfa32d2ad476add9b1dd7","3841","screenshots","exchange-online","exchange-online","content/microsoft-365/exchange-online/evidence/screenshots/exchange-architecture/evidence-library/architecture-diagrams/mail-flow-troubleshooting-preview.svg","public-original","m365-exchange-support-familiarity","Published Exchange Online mail-flow troubleshooting evidence preview. The tracked public artifact remains at its established route and is logically organized without moving or rewriting it."
"m365-exchange-automation-08095293afbba50e","fontenotjeremy71-hub/jeremyfontenot","8d7b449526d87dabcaafe27c41aa0c9b7973d123","evidence/experience/remediation-disable-transportrule.patch","evidence/experience/remediation-disable-transportrule.patch","","b78838fecfbd22a7fad79945c04506b3667220d33788f5835c4855a90e661e37","341","b78838fecfbd22a7fad79945c04506b3667220d33788f5835c4855a90e661e37","341","documentation","exchange-online","exchange-online","content/microsoft-365/exchange-online/documentation/exchange-automation/evidence/experience/remediation-disable-transportrule.patch","public-original","m365-exchange-support-familiarity","Published transport-rule remediation change evidence. The tracked public artifact remains at its established route and is logically organized without moving or rewriting it."
"m365-exchange-automation-4201d865b1ed04c7","fontenotjeremy71-hub/jeremyfontenot","8d7b449526d87dabcaafe27c41aa0c9b7973d123","scripts/automation/remediation-disable-transportrule.ps1","","","1cdb44b38a237a5a44279912b066e89a0f38aac2b9d015426c89535bfcc8efa3","169","","","scripts","exchange-online","exchange-online|automation","content/microsoft-365/exchange-online/scripts/exchange-automation/scripts/automation/remediation-disable-transportrule.ps1","metadata-only","m365-exchange-support-familiarity","Repository-only PowerShell transport-rule remediation sample source. This repository-only source is cataloged as metadata and is not assigned a public route."
"m365-exchange-automation-ab3bd773c1daabad","fontenotjeremy71-hub/jeremyfontenot","8d7b449526d87dabcaafe27c41aa0c9b7973d123","evidence/public/remediation-disable-transportrule.yaml","evidence/public/remediation-disable-transportrule.yaml","","696799c09aff4d4bb879c306c084d45e475de2cb81b074060cc653edc1219570","164","696799c09aff4d4bb879c306c084d45e475de2cb81b074060cc653edc1219570","164","exports","exchange-online","exchange-online","content/microsoft-365/exchange-online/evidence/exports/exchange-automation/evidence/public/remediation-disable-transportrule.yaml","public-original","m365-exchange-support-familiarity","Published transport-rule remediation configuration evidence. The tracked public artifact remains at its established route and is logically organized without moving or rewriting it."
"m365-exchange-mail-flow-rca-017e05fac5496c6a","fontenotjeremy71-hub/jeremyfontenot","8d7b449526d87dabcaafe27c41aa0c9b7973d123","evidence-library/projects/troubleshooting-rca/troubleshooting-notes.md","evidence-library/projects/troubleshooting-rca/troubleshooting-notes.md","","560fa1dd7c1ab3470af7c5aeb41858986d426783b4156371543b0faff2a0acfc","2068","560fa1dd7c1ab3470af7c5aeb41858986d426783b4156371543b0faff2a0acfc","2068","documentation","exchange-online","exchange-online","content/microsoft-365/exchange-online/documentation/exchange-mail-flow-rca/troubleshooting-notes.md","public-original","m365-exchange-support-familiarity","Published sanitized mail-flow incident, troubleshooting, remediation, validation, and RCA evidence. The tracked public artifact remains at its established route and is logically organized without moving or rewriting it."
"m365-exchange-mail-flow-rca-544e6ea39e1ab856","fontenotjeremy71-hub/jeremyfontenot","8d7b449526d87dabcaafe27c41aa0c9b7973d123","evidence-library/projects/troubleshooting-rca/post-incident-review.md","evidence-library/projects/troubleshooting-rca/post-incident-review.md","","d316fa38e8de58e5267da1bb23cd9b59f3ec6cbfb7d34972d08c3f360e93cd24","1838","d316fa38e8de58e5267da1bb23cd9b59f3ec6cbfb7d34972d08c3f360e93cd24","1838","documentation","exchange-online","exchange-online","content/microsoft-365/exchange-online/documentation/exchange-mail-flow-rca/post-incident-review.md","public-original","m365-exchange-support-familiarity","Published sanitized mail-flow incident, troubleshooting, remediation, validation, and RCA evidence. The tracked public artifact remains at its established route and is logically organized without moving or rewriting it."
"m365-exchange-mail-flow-rca-754d13523d9abd0b","fontenotjeremy71-hub/jeremyfontenot","8d7b449526d87dabcaafe27c41aa0c9b7973d123","evidence-library/projects/troubleshooting-rca/rca-report.md","evidence-library/projects/troubleshooting-rca/rca-report.md","","76409c00919bef420265bc426627f6dbc67cc263e21f93433e9fd8a883311753","3259","76409c00919bef420265bc426627f6dbc67cc263e21f93433e9fd8a883311753","3259","reports","exchange-online","exchange-online","content/microsoft-365/exchange-online/evidence/reports/exchange-mail-flow-rca/rca-report.md","public-original","m365-exchange-support-familiarity","Published sanitized mail-flow incident, troubleshooting, remediation, validation, and RCA evidence. The tracked public artifact remains at its established route and is logically organized without moving or rewriting it."
"m365-exchange-mail-flow-rca-75e4f35c01b32317","fontenotjeremy71-hub/jeremyfontenot","8d7b449526d87dabcaafe27c41aa0c9b7973d123","evidence/public/rca-2025-02-10.yaml","evidence/public/rca-2025-02-10.yaml","","9a27b9c3fc540a7b02f2eb1b100542e86307bfd8055d0acee1a56f5f93f31196","240","9a27b9c3fc540a7b02f2eb1b100542e86307bfd8055d0acee1a56f5f93f31196","240","exports","exchange-online","exchange-online","content/microsoft-365/exchange-online/evidence/exports/exchange-mail-flow-rca/evidence/public/rca-2025-02-10.yaml","public-original","m365-exchange-support-familiarity","Published sanitized mail-flow RCA structured summary. The tracked public artifact remains at its established route and is logically organized without moving or rewriting it."
"m365-exchange-mail-flow-rca-85d88b7623f7d611","fontenotjeremy71-hub/jeremyfontenot","8d7b449526d87dabcaafe27c41aa0c9b7973d123","evidence/public/incident-2025-02-10-logs.txt","evidence/public/incident-2025-02-10-logs.txt","","4e2bf4850b2c3cdfd894e41782d89c5b7aeb1a7a66074f04d9b0104f9a164218","1094","4e2bf4850b2c3cdfd894e41782d89c5b7aeb1a7a66074f04d9b0104f9a164218","1094","scripts-output","exchange-online","exchange-online","content/microsoft-365/exchange-online/evidence/scripts-output/exchange-mail-flow-rca/evidence/public/incident-2025-02-10-logs.txt","public-original","m365-exchange-support-familiarity","Published sanitized mail-flow incident log. The tracked public artifact remains at its established route and is logically organized without moving or rewriting it."
"m365-exchange-mail-flow-rca-938e4760b7a3e56c","fontenotjeremy71-hub/jeremyfontenot","8d7b449526d87dabcaafe27c41aa0c9b7973d123","evidence-library/projects/troubleshooting-rca/troubleshooting-rca-incident-log-2025.txt","evidence-library/projects/troubleshooting-rca/troubleshooting-rca-incident-log-2025.txt","","4e2bf4850b2c3cdfd894e41782d89c5b7aeb1a7a66074f04d9b0104f9a164218","1094","4e2bf4850b2c3cdfd894e41782d89c5b7aeb1a7a66074f04d9b0104f9a164218","1094","scripts-output","exchange-online","exchange-online","content/microsoft-365/exchange-online/evidence/scripts-output/exchange-mail-flow-rca/troubleshooting-rca-incident-log-2025.txt","public-original","m365-exchange-support-familiarity","Published sanitized mail-flow incident, troubleshooting, remediation, validation, and RCA evidence. The tracked public artifact remains at its established route and is logically organized without moving or rewriting it."
"m365-exchange-mail-flow-rca-9b153bba55b580e0","fontenotjeremy71-hub/jeremyfontenot","8d7b449526d87dabcaafe27c41aa0c9b7973d123","evidence-library/projects/troubleshooting-rca/incident-summary.md","evidence-library/projects/troubleshooting-rca/incident-summary.md","","96535502861ee70f5191c1f1c99d45842e4dbf8a0285a28fb4bb843168b38191","3272","96535502861ee70f5191c1f1c99d45842e4dbf8a0285a28fb4bb843168b38191","3272","reports","exchange-online","exchange-online","content/microsoft-365/exchange-online/evidence/reports/exchange-mail-flow-rca/incident-summary.md","public-original","m365-exchange-support-familiarity","Published sanitized mail-flow incident, troubleshooting, remediation, validation, and RCA evidence. The tracked public artifact remains at its established route and is logically organized without moving or rewriting it."
"m365-exchange-mail-flow-rca-ae59f792e414391d","fontenotjeremy71-hub/jeremyfontenot","8d7b449526d87dabcaafe27c41aa0c9b7973d123","evidence-library/projects/troubleshooting-rca/validation-checklist.md","evidence-library/projects/troubleshooting-rca/validation-checklist.md","","333daf7c4418fc5451783e5f7bdf91dec33fc5cb7a6d5186e7b27a482c082bf7","1970","333daf7c4418fc5451783e5f7bdf91dec33fc5cb7a6d5186e7b27a482c082bf7","1970","validation","exchange-online","exchange-online","content/microsoft-365/exchange-online/evidence/validation/exchange-mail-flow-rca/validation-checklist.md","public-original","m365-exchange-support-familiarity","Published sanitized mail-flow incident, troubleshooting, remediation, validation, and RCA evidence. The tracked public artifact remains at its established route and is logically organized without moving or rewriting it."
"m365-exchange-mail-flow-rca-d1c960ef9da3efeb","fontenotjeremy71-hub/jeremyfontenot","8d7b449526d87dabcaafe27c41aa0c9b7973d123","evidence-library/projects/troubleshooting-rca/remediation-plan.md","evidence-library/projects/troubleshooting-rca/remediation-plan.md","","1ce8610d068fac10fe334a0a271dd09f3935dce027cbf7689902d3ad8afb2c03","2381","1ce8610d068fac10fe334a0a271dd09f3935dce027cbf7689902d3ad8afb2c03","2381","documentation","exchange-online","exchange-online","content/microsoft-365/exchange-online/documentation/exchange-mail-flow-rca/remediation-plan.md","public-original","m365-exchange-support-familiarity","Published sanitized mail-flow incident, troubleshooting, remediation, validation, and RCA evidence. The tracked public artifact remains at its established route and is logically organized without moving or rewriting it."
"m365-exchange-mail-flow-rca-eb5e7a2ed89463bf","fontenotjeremy71-hub/jeremyfontenot","8d7b449526d87dabcaafe27c41aa0c9b7973d123","evidence/public/rca-2025-02-10.md","evidence/public/rca-2025-02-10.md","","e58671668db83ee2407c9a00d3daf29a2f4e2e66b08db11f77b0f8e6e9154b02","441","e58671668db83ee2407c9a00d3daf29a2f4e2e66b08db11f77b0f8e6e9154b02","441","documentation","exchange-online","exchange-online","content/microsoft-365/exchange-online/documentation/exchange-mail-flow-rca/evidence/public/rca-2025-02-10.md","public-original","m365-exchange-support-familiarity","Published sanitized mail-flow RCA summary. The tracked public artifact remains at its established route and is logically organized without moving or rewriting it."
"m365-intune-project-documentation-583ee809724b5361","fontenotjeremy71-hub/jeremyfontenot","8d7b449526d87dabcaafe27c41aa0c9b7973d123","docs/projects/intune-baseline/artifacts/windows11-compliance-baseline.json","","","ad31126c041161a22f74126e24d0e9a1b16488c6ebcbb898580ef93f15fcdaa6","669","","","exports","intune","intune|security-compliance","content/microsoft-365/intune/evidence/exports/intune-project-documentation/artifacts/windows11-compliance-baseline.json","metadata-only","m365-intune-workflow-documentation|m365-security-policy-review","Repository-only Intune baseline exports and validation material. This repository-only source is cataloged as metadata and is not assigned a public route."
